time,open,high,low,close,volume,spread
2020-02-24 20:00:00+00:00,110.738,110.851,110.64,110.847,3819,0
2020-02-25 00:00:00+00:00,110.85,111.041,110.781,110.842,5504,0
2020-02-25 04:00:00+00:00,110.842,110.871,110.648,110.716,3592,0
2020-02-25 08:00:00+00:00,110.717,110.739,110.352,110.52,6246,0
2020-02-25 12:00:00+00:00,110.52,110.713,110.011,110.134,8347,0
2020-02-25 16:00:00+00:00,110.136,110.254,109.892,110.093,8209,0
2020-02-25 20:00:00+00:00,110.094,110.283,110.018,110.282,3565,0
2020-02-26 00:00:00+00:00,110.287,110.578,110.135,110.497,6116,0
2020-02-26 04:00:00+00:00,110.497,110.511,110.319,110.474,4502,0
2020-02-26 08:00:00+00:00,110.473,110.598,110.132,110.485,7662,0
2020-02-26 12:00:00+00:00,110.485,110.7,110.414,110.569,7105,0
2020-02-26 16:00:00+00:00,110.57,110.584,110.18,110.201,7561,0
2020-02-26 20:00:00+00:00,110.204,110.463,110.204,110.37,4306,0
2020-02-27 00:00:00+00:00,110.376,110.401,110.188,110.23,6053,0
2020-02-27 04:00:00+00:00,110.231,110.272,109.969,110.1,6176,0
2020-02-27 08:00:00+00:00,110.1,110.24,109.852,109.957,7258,0
2020-02-27 12:00:00+00:00,109.956,110.039,109.697,110.011,9410,0
2020-02-27 16:00:00+00:00,110.01,110.344,109.864,109.938,9754,0
2020-02-27 20:00:00+00:00,109.94,110.057,109.371,109.62,5115,0
2020-02-28 00:00:00+00:00,109.621,109.666,108.913,109.147,7911,0
2020-02-28 04:00:00+00:00,109.145,109.187,108.794,108.858,8332,0
2020-02-28 08:00:00+00:00,108.857,108.978,108.514,108.698,8660,0
2020-02-28 12:00:00+00:00,108.696,108.868,107.758,107.925,11572,0
2020-02-28 16:00:00+00:00,107.928,108.497,107.764,107.856,13179,0
2020-02-28 20:00:00+00:00,107.858,108.099,107.512,108.049,4731,0
2020-03-01 20:00:00+00:00,107.572,107.729,107.409,107.674,2952,0
2020-03-02 00:00:00+00:00,107.674,108.37,107.54,108.23,10366,0
2020-03-02 04:00:00+00:00,108.229,108.577,108.058,108.457,7841,0
2020-03-02 08:00:00+00:00,108.459,108.468,107.523,107.563,9953,0
2020-03-02 12:00:00+00:00,107.562,107.948,107.405,107.913,11953,0
2020-03-02 16:00:00+00:00,107.915,108.13,107.695,107.852,9247,0
2020-03-02 20:00:00+00:00,107.854,108.495,107.854,108.494,5363,0
